lsoa_code,dominant_crime,latitude,longitude
E01004765,Theft from the person,51.516058,-0.143092
E01004944,Violence and sexual offences,53.548028,-2.276707
E01004992,Violence and sexual offences,53.569109,-2.312073
E01005065,Violence and sexual offences,53.472412,-2.223832
E01005078,Violence and sexual offences,53.418931,-2.245925
E01005160,Violence and sexual offences,53.538094,-2.257525
E01005231,Violence and sexual offences,53.459889,-2.215227
E01005274,Violence and sexual offences,53.433854,-2.231637
E01005507,Violence and sexual offences,53.583996,-2.207248
E01005614,Violence and sexual offences,53.508567,-2.257436
E01005939,Violence and sexual offences,53.507727,-2.084895
E01006085,Violence and sexual offences,53.377215,-2.35946
E01006273,Violence and sexual offences,53.538259,-2.568612
E01006284,Violence and sexual offences,53.511480500000005,-2.537017
E01006305,Violence and sexual offences,53.544408,-2.596206
E01006779,Violence and sexual offences,53.420749,-2.987063
E01007151,Violence and sexual offences,53.350196,-3.011557
E01007667,Violence and sexual offences,53.367218,-1.322951
E01007689,Violence and sexual offences,53.422484,-1.265688
E01007906,Violence and sexual offences,53.391449,-1.414217
E01008096,Violence and sexual offences,53.364514,-1.449044
E01008119,Violence and sexual offences,53.428804,-1.469525
E01008392,Violence and sexual offences,54.975815,-1.564091
E01008805,Violence and sexual offences,54.871811,-1.400566
E01008883,Violence and sexual offences,52.462067,-1.823898
E01008887,Violence and sexual offences,52.458244,-1.826706
E01008917,Violence and sexual offences,52.438698,-2.005399
E01008923,Violence and sexual offences,52.435345,-2.005943
E01008995,Violence and sexual offences,52.463632,-1.902077
E01009000,Violence and sexual offences,52.519677,-1.844477
E01009053,Violence and sexual offences,52.5141,-1.89
E01009172,Violence and sexual offences,52.413921,-1.986356
E01009200,Violence and sexual offences,52.474564,-1.882163
E01009224,Violence and sexual offences,52.550647,-1.893758
E01009405,Violence and sexual offences,52.527318,-1.851422
E01009491,Violence and sexual offences,52.488463,-1.836973
E01009530,Violence and sexual offences,52.42914,-1.53815
E01009610,Violence and sexual offences,52.433251,-1.480317
E01009746,Violence and sexual offences,52.486646,-2.117561
E01009811,Violence and sexual offences,52.439618,-2.075216
E01009970,Violence and sexual offences,52.557675,-1.966946
E01009981,Violence and sexual offences,52.519739,-2.029195
E01010178,Violence and sexual offences,52.440984,-1.811139
E01010250,Violence and sexual offences,52.637591,-1.920619
E01010292,Violence and sexual offences,52.61801,-2.006589
E01010303,Violence and sexual offences,52.656937,-1.937024
E01010367,Violence and sexual offences,52.573187,-2.002613
E01010368,Violence and sexual offences,52.58695,-1.985625
E01010419,Violence and sexual offences,52.575287,-2.084789
E01010472,Violence and sexual offences,52.590344,-2.118045
E01010496,Violence and sexual offences,52.620734,-2.146045
E01010511,Violence and sexual offences,52.59254,-2.140445
E01010623,Violence and sexual offences,53.793408,-1.712557
E01010678,Violence and sexual offences,53.807738,-1.832727
E01010922,Violence and sexual offences,53.721395,-1.943786
E01011036,Violence and sexual offences,53.707941,-1.648482
E01011084,Violence and sexual offences,53.633058,-1.805229
E01011247,Violence and sexual offences,53.712548,-1.714729
E01011293,Violence and sexual offences,53.796576,-1.585012
E01011380,Violence and sexual offences,53.85539,-1.57607
E01011491,Violence and sexual offences,53.740612,-1.551254
E01011624,Violence and sexual offences,53.790521,-1.481656
E01011667,Violence and sexual offences,53.809158,-1.466286
E01011892,Violence and sexual offences,53.687051,-1.532275
E01011934,Violence and sexual offences,53.641633,-1.523157
E01012007,Violence and sexual offences,54.547175,-1.242101
E01012057,Violence and sexual offences,54.563918,-1.252261
E01012286,Violence and sexual offences,54.554836,-1.296447
E01012480,Violence and sexual offences,53.38815,-2.583374
E01012592,Violence and sexual offences,53.725085,-2.442171
E01012594,Violence and sexual offences,53.722966,-2.50095
E01012698,Violence and sexual offences,53.795802,-3.030647
E01012745,Violence and sexual offences,53.797939,-3.040234
E01012850,Violence and sexual offences,53.751661,-0.353317
E01013085,Violence and sexual offences,53.712508,-0.112836
E01013228,Violence and sexual offences,53.55197,-0.136834
E01013673,Violence and sexual offences,52.593171,-1.151281
E01013739,Violence and sexual offences,52.661027,-1.104725
E01013753,Violence and sexual offences,52.630623,-1.113087
E01013774,Violence and sexual offences,52.629847,-1.148341
E01013954,Violence and sexual offences,52.959079,-1.124783
E01013961,Violence and sexual offences,52.960545,-1.145982
E01013979,Violence and sexual offences,52.953842,-1.200653
E01014048,Violence and sexual offences,52.227132,-2.738388
E01014157,Violence and sexual offences,52.680549,-2.469084
E01014201,Violence and sexual offences,52.641607,-2.461795
E01014243,Violence and sexual offences,53.055307,-2.192196
E01014282,Violence and sexual offences,53.012637,-2.179263
E01014289,Violence and sexual offences,53.011827,-2.212601
E01014290,Violence and sexual offences,53.008614,-2.204865
E01014411,Violence and sexual offences,51.394982,-2.345899
E01014429,Violence and sexual offences,51.3835,-2.394209
E01014488,Violence and sexual offences,51.467897,-2.581726
E01014563,Violence and sexual offences,51.466967,-2.594901
E01014569,Violence and sexual offences,51.470657,-2.563362
E01014570,Violence and sexual offences,51.465013,-2.557088
E01014644,Violence and sexual offences,51.491232,-2.646465
E01014678,Violence and sexual offences,51.456176,-2.527519
E01014803,Violence and sexual offences,51.324174,-2.977264
E01015294,Violence and sexual offences,50.730349,-1.851204
E01015345,Violence and sexual offences,50.736501,-1.866744
E01015351,Violence and sexual offences,50.761806,-1.8592
E01015357,Violence and sexual offences,50.751423,-1.897532
E01015481,Violence and sexual offences,51.569251,-1.742873
E01015486,Violence and sexual offences,51.561992,-1.73736
E01015601,Violence and sexual offences,52.583684,-0.249136
E01015606,Violence and sexual offences,52.591215,-0.216932
E01015636,Violence and sexual offences,52.660058,-0.302007
E01015647,Violence and sexual offences,52.541279,-0.301271
E01015661,Violence and sexual offences,52.586514,-0.259961
E01015685,Violence and sexual offences,52.616966,-0.255031
E01015713,Violence and sexual offences,51.894144,-0.474433
E01015718,Violence and sexual offences,51.896304,-0.475999
E01015719,Violence and sexual offences,51.88091,-0.398776
E01015720,Violence and sexual offences,51.88272,-0.404276
E01015729,Violence and sexual offences,51.880354,-0.42826
E01015732,Violence and sexual offences,51.866596,-0.435667
E01015739,Violence and sexual offences,51.886131,-0.415882
E01015742,Violence and sexual offences,51.888165,-0.406002
E01015763,Violence and sexual offences,51.895824,-0.485535
E01015766,Violence and sexual offences,51.905347,-0.438799
E01015808,Violence and sexual offences,51.875839,-0.36727
E01015851,Violence and sexual offences,51.536545,0.690107
E01015866,Violence and sexual offences,51.562037,0.700096
E01015876,Violence and sexual offences,51.534401,0.801626
E01015892,Violence and sexual offences,51.538332,0.731055
E01015921,Violence and sexual offences,51.497712,0.256012
E01015923,Violence and sexual offences,51.504725,0.250941
E01015928,Violence and sexual offences,51.504577,0.273528
E01015929,Violence and sexual offences,51.506392,0.280997
E01015930,Violence and sexual offences,51.504598,0.292781
E01015935,Violence and sexual offences,51.480079,0.363593
E01015938,Violence and sexual offences,51.490231,0.379244
E01015939,Violence and sexual offences,51.492623,0.318198
E01015941,Violence and sexual offences,51.4932695,0.305222
E01015959,Violence and sexual offences,51.479676,0.327105
E01015972,Violence and sexual offences,51.512436,0.280982
E01015987,Violence and sexual offences,51.530027,0.45034
E01015995,Violence and sexual offences,51.491305,0.328878
E01016000,Violence and sexual offences,51.524943,0.428024
E01016004,Violence and sexual offences,51.45956,0.36164
E01016009,Violence and sexual offences,51.462352,0.362748
E01016011,Violence and sexual offences,51.480636000000004,0.28861899999999996
E01016013,Violence and sexual offences,51.48021,0.240141
E01016018,Violence and sexual offences,51.374112499999995,0.5305489999999999
E01016019,Violence and sexual offences,51.376356,0.528704
E01016032,Violence and sexual offences,51.388375,0.556721
E01016048,Violence and sexual offences,51.37665,0.5446
E01016073,Violence and sexual offences,51.444603,0.583349
E01016096,Violence and sexual offences,51.367324,0.608335
E01016129,Violence and sexual offences,51.378827,0.490168
E01016144,Violence and sexual offences,51.415682,0.491466
E01016158,Violence and sexual offences,51.384371,0.471727
E01016171,Violence and sexual offences,51.346919,0.516628
E01016187,Violence and sexual offences,51.428699,-0.792749
E01016238,Violence and sexual offences,51.425995,-0.754344
E01016344,Violence and sexual offences,51.434243,-1.070598
E01016406,Violence and sexual offences,51.454836,-0.941454
E01016431,Violence and sexual offences,51.462136,-1.046122
E01016451,Violence and sexual offences,51.536465,-0.633474
E01016463,Violence and sexual offences,51.503566,-0.612298
E01016464,Violence and sexual offences,51.507128,-0.60781
E01016465,Violence and sexual offences,51.515109,-0.614383
E01016475,Violence and sexual offences,51.510956,-0.615215
E01016477,Violence and sexual offences,51.510579,-0.633715
E01016482,Violence and sexual offences,51.4831215,-0.5064605
E01016492,Violence and sexual offences,51.499401,-0.531631
E01016507,Violence and sexual offences,51.505213,-0.554339
E01016509,Violence and sexual offences,51.503705499999995,-0.5400795
E01016519,Violence and sexual offences,51.526774,-0.579172
E01016520,Violence and sexual offences,51.520469,-0.582756
E01016540,Violence and sexual offences,51.487068,-0.6815925
E01016544,Violence and sexual offences,51.481873,-0.605843
E01016567,Violence and sexual offences,51.485775,-0.605839
E01016596,Violence and sexual offences,51.469329,-0.612675
E01016597,Violence and sexual offences,51.468786,-0.645445
E01016602,Violence and sexual offences,51.526536,-0.757931
E01016624,Violence and sexual offences,51.459289,-0.90256
E01016718,Violence and sexual offences,52.050427,-0.754586
E01016813,Violence and sexual offences,52.045266,-0.806683
E01016822,Violence and sexual offences,52.026166,-0.683155
E01016835,Violence and sexual offences,52.064493,-0.790329
E01016867,Violence and sexual offences,50.822492,-0.110502
E01016899,Violence and sexual offences,50.866942,-0.084318
E01016908,Violence and sexual offences,50.848732,-0.107268
E01016935,Violence and sexual offences,50.83906,-0.149346
E01016947,Violence and sexual offences,50.82427,-0.134369
E01016952,Violence and sexual offences,50.822809,-0.14311649999999998
E01016964,Violence and sexual offences,50.827665,-0.134645
E01017009,Violence and sexual offences,50.829019,-0.061588
E01017050,Violence and sexual offences,50.845124,-1.061796
E01017051,Violence and sexual offences,50.841791,-1.068936
E01017102,Violence and sexual offences,50.812402,-1.08036
E01017160,Violence and sexual offences,50.917669,-1.400778
E01017238,Violence and sexual offences,50.927639,-1.45139
E01017266,Violence and sexual offences,50.939076,-1.384478
E01017373,Violence and sexual offences,52.035329,-0.524605
E01017386,Violence and sexual offences,52.069068,-0.269103
E01017431,Violence and sexual offences,52.128198,-0.287646
E01017478,Violence and sexual offences,52.207156,-0.47967
E01017499,Violence and sexual offences,52.14282,-0.481423
E01017508,Violence and sexual offences,52.117077,-0.487644
E01017631,Violence and sexual offences,51.786904,-0.790257
E01017663,Violence and sexual offences,51.821642,-0.813601
E01017699,Violence and sexual offences,51.8226,-0.801735
E01017722,Violence and sexual offences,51.797105,-0.821684
E01017729,Violence and sexual offences,51.777119,-0.746208
E01017751,Violence and sexual offences,51.596329,-0.563085
E01017763,Violence and sexual offences,51.681367,-0.608837
E01017808,Violence and sexual offences,51.524511,-0.673739
E01017810,Violence and sexual offences,51.580252,-0.497087
E01017812,Violence and sexual offences,51.553996,-0.489817
E01017813,Violence and sexual offences,51.551833,-0.484869
E01017832,Violence and sexual offences,51.532573,-0.585119
E01017834,Violence and sexual offences,51.527043,-0.528075
E01017836,Violence and sexual offences,51.623391,-0.771988
E01017839,Violence and sexual offences,51.6295415,-0.7468845
E01017845,Violence and sexual offences,51.611379,-0.777222
E01017905,Violence and sexual offences,51.633903,-0.76291
E01017910,Violence and sexual offences,51.625064,-0.73639
E01017920,Violence and sexual offences,51.641844,-0.720792
E01017922,Violence and sexual offences,51.640739,-0.737443
E01017926,Violence and sexual offences,51.62631,-0.720305
E01017977,Violence and sexual offences,52.229847,0.140317
E01018014,Violence and sexual offences,52.277583,0.326259
E01018034,Violence and sexual offences,52.311488,0.387719
E01018042,Violence and sexual offences,52.451092,0.301912
E01018060,Violence and sexual offences,52.560207,-0.059301
E01018178,Violence and sexual offences,52.219071,-0.290535
E01018186,Violence and sexual offences,52.220097,-0.261656
E01018254,Violence and sexual offences,52.145648,0.090076
E01018433,Violence and sexual offences,53.144221,-2.3486
E01018518,Violence and sexual offences,53.259521,-3.024406
E01018805,Violence and sexual offences,50.147085,-5.06883
E01018927,Violence and sexual offences,50.475204,-4.731516
E01018967,Violence and sexual offences,50.549927,-4.320335
E01019084,Violence and sexual offences,54.657874,-3.419623
E01019197,Violence and sexual offences,54.886819,-2.901504
E01019374,Violence and sexual offences,54.431763,-2.962841
E01019375,Violence and sexual offences,54.430372,-2.969513
E01019566,Violence and sexual offences,53.268741,-1.351271
E01019915,Violence and sexual offences,50.620098,-3.389367
E01020112,Violence and sexual offences,51.208292,-4.12186
E01020129,Violence and sexual offences,51.07173,-4.044631
E01020177,Violence and sexual offences,50.421797,-3.837036
E01020184,Violence and sexual offences,50.432163,-3.695164
E01020489,Violence and sexual offences,50.625361,-2.251689
E01020606,Violence and sexual offences,54.863165,-1.636099
E01020663,Violence and sexual offences,54.874156,-1.664565
E01020910,Violence and sexual offences,50.771209,0.295108
E01020911,Violence and sexual offences,50.768787,0.289508
E01020913,Violence and sexual offences,50.784026,0.306944
E01021016,Violence and sexual offences,50.852863,0.535444
E01021182,Violence and sexual offences,50.867216,0.249565
E01021198,Violence and sexual offences,50.884031,0.343004
E01021233,Violence and sexual offences,50.80972,0.249485
E01021266,Violence and sexual offences,51.575017,0.469358
E01021267,Violence and sexual offences,51.579586,0.488081
E01021287,Violence and sexual offences,51.568959,0.446026
E01021288,Violence and sexual offences,51.567465,0.430491
E01021289,Violence and sexual offences,51.575258,0.428092
E01021300,Violence and sexual offences,51.555259,0.481718
E01021305,Violence and sexual offences,51.570349,0.500839
E01021306,Violence and sexual offences,51.575587,0.50104
E01021324,Violence and sexual offences,51.564636,0.480613
E01021339,Violence and sexual offences,51.615913,0.534591
E01021378,Violence and sexual offences,51.875079,0.686431
E01021380,Violence and sexual offences,51.866123,0.586899
E01021381,Violence and sexual offences,51.952254,0.594853
E01021408,Violence and sexual offences,51.912368,0.693672
E01021430,Violence and sexual offences,52.018788,0.562191
E01021433,Violence and sexual offences,51.624045,0.301848
E01021434,Violence and sexual offences,51.619943,0.297768
E01021435,Violence and sexual offences,51.614966,0.319936
E01021437,Violence and sexual offences,51.613125,0.3250205
E01021444,Violence and sexual offences,51.6595945,0.2708915
E01021449,Violence and sexual offences,51.630095,0.359015
E01021460,Violence and sexual offences,51.647788,0.346735
E01021468,Violence and sexual offences,51.611108,0.275353
E01021472,Violence and sexual offences,51.602588,0.296776
E01021473,Violence and sexual offences,51.566345,0.301857
E01021475,Violence and sexual offences,51.607005,0.302227
E01021486,Violence and sexual offences,51.52075,0.564145
E01021490,Violence and sexual offences,51.522215,0.606194
E01021507,Violence and sexual offences,51.525353,0.568354
E01021520,Violence and sexual offences,51.555146,0.607975
E01021537,Violence and sexual offences,51.761214,0.549215
E01021550,Violence and sexual offences,51.771495,0.435526
E01021561,Violence and sexual offences,51.719242,0.511727
E01021563,Violence and sexual offences,51.723426,0.489959
E01021638,Violence and sexual offences,51.861166,0.894127
E01021639,Violence and sexual offences,51.858399,0.904944
E01021677,Violence and sexual offences,51.87647,0.763378
E01021699,Violence and sexual offences,51.889861,0.934881
E01021736,Violence and sexual offences,51.880113,0.939521
E01021743,Violence and sexual offences,51.623585,0.04808
E01021745,Violence and sexual offences,51.6264685,0.030663000000000003
E01021746,Violence and sexual offences,51.633863,0.031567
E01021748,Violence and sexual offences,51.624469,0.038657
E01021749,Violence and sexual offences,51.621604,0.121028
E01021750,Violence and sexual offences,51.6256635,0.078219
E01021752,Violence and sexual offences,51.609538,0.058396
E01021757,Violence and sexual offences,51.696173,0.107082
E01021758,Violence and sexual offences,51.688994,0.10222
E01021764,Violence and sexual offences,51.605756,0.089989
E01021765,Violence and sexual offences,51.612966,0.092899
E01021766,Violence and sexual offences,51.60696,0.06641
E01021767,Violence and sexual offences,51.611293,0.083375
E01021770,Violence and sexual offences,51.648233,0.118577
E01021771,Violence and sexual offences,51.640832,0.070696
E01021772,Violence and sexual offences,51.647162,0.07535
E01021773,Violence and sexual offences,51.644815,0.082441
E01021776,Violence and sexual offences,51.643578,0.086658
E01021778,Violence and sexual offences,51.655393,0.079745
E01021781,Violence and sexual offences,51.643999,0.048299499999999995
E01021785,Violence and sexual offences,51.633987,0.055977
E01021806,Violence and sexual offences,51.66374,-0.001317
E01021817,Violence and sexual offences,51.6841065,-0.0054465
E01021818,Violence and sexual offences,51.686923,-0.006877
E01021827,Violence and sexual offences,51.763043,0.131382
E01021829,Violence and sexual offences,51.755164,0.07117
E01021843,Violence and sexual offences,51.777585,0.089752
E01021848,Violence and sexual offences,51.789375,0.117876
E01021865,Violence and sexual offences,51.752094,0.070826
E01021880,Violence and sexual offences,51.628239,0.813389
E01021888,Violence and sexual offences,51.744074,0.687559
E01021920,Violence and sexual offences,51.605724,0.596691
E01022011,Violence and sexual offences,51.840998,1.224257
E01022027,Violence and sexual offences,51.790949,1.156214
E01022087,Violence and sexual offences,51.869286,0.195132
E01022137,Violence and sexual offences,51.890829,-2.081166
E01022244,Violence and sexual offences,51.796116,-2.599833
E01022413,Violence and sexual offences,51.688535,-2.394193
E01022482,Violence and sexual offences,51.261352,-1.10139
E01022494,Violence and sexual offences,51.285929,-1.064947
E01022628,Violence and sexual offences,50.881998,-0.968359
E01022640,Violence and sexual offences,51.122985,-0.861334
E01022715,Violence and sexual offences,50.934164,-1.354046
E01022848,Violence and sexual offences,51.333266,-0.780672
E01023058,Violence and sexual offences,50.749669,-1.562575
E01023146,Violence and sexual offences,51.302651,-0.77061
E01023190,Violence and sexual offences,51.207308,-1.485666
E01023269,Violence and sexual offences,51.064742,-1.331567
E01023290,Violence and sexual offences,51.747263,-0.020328
E01023292,Violence and sexual offences,51.745808,-0.018885
E01023293,Violence and sexual offences,51.690249,-0.057902499999999996
E01023295,Violence and sexual offences,51.708611,-0.056827
E01023299,Violence and sexual offences,51.702237,-0.029357
E01023304,Violence and sexual offences,51.709757,-0.030564
E01023309,Violence and sexual offences,51.717046,-0.057377
E01023310,Violence and sexual offences,51.710948,-0.045349
E01023312,Violence and sexual offences,51.71176,-0.077956
E01023334,Violence and sexual offences,51.700733,-0.039986
E01023336,Violence and sexual offences,51.688991,-0.026662
E01023337,Violence and sexual offences,51.683269,-0.034564
E01023339,Violence and sexual offences,51.685958,-0.045326
E01023340,Violence and sexual offences,51.735255,-0.019072
E01023347,Violence and sexual offences,51.758993,-0.45269
E01023352,Violence and sexual offences,51.768591,-0.634519
E01023375,Violence and sexual offences,51.709777,-0.490439
E01023378,Violence and sexual offences,51.747656,-0.521335
E01023395,Violence and sexual offences,51.779836,-0.450644
E01023415,Violence and sexual offences,51.737656,-0.43982
E01023442,Violence and sexual offences,51.862976,0.175609
E01023454,Violence and sexual offences,51.878416,0.13836
E01023487,Violence and sexual offences,51.8,-0.099195
E01023530,Violence and sexual offences,51.655815,-0.276725
E01023531,Violence and sexual offences,51.662124,-0.289368
E01023534,Violence and sexual offences,51.6711015,-0.27365
E01023537,Violence and sexual offences,51.662569,-0.264196
E01023543,Violence and sexual offences,51.64592,-0.253367
E01023545,Violence and sexual offences,51.660274,-0.255331
E01023547,Violence and sexual offences,51.648765,-0.256004
E01023548,Violence and sexual offences,51.637438,-0.336815
E01023554,Violence and sexual offences,51.656171,-0.384618
E01023564,Violence and sexual offences,51.6409,-0.301642
E01023571,Violence and sexual offences,51.695488,-0.165653
E01023573,Violence and sexual offences,51.690954,-0.183445
E01023575,Violence and sexual offences,51.691012,-0.171578
E01023584,Violence and sexual offences,51.694389,-0.228828
E01023593,Violence and sexual offences,51.982175,-0.18619
E01023635,Violence and sexual offences,51.997936,-0.244215
E01023676,Violence and sexual offences,51.754697,-0.328092
E01023706,Violence and sexual offences,51.722565,-0.295326
E01023717,Violence and sexual offences,51.707838,-0.360562
E01023769,Violence and sexual offences,51.912674,-0.169712
E01023773,Violence and sexual offences,51.916366,-0.167788
E01023775,Violence and sexual offences,51.908337,-0.207513
E01023779,Violence and sexual offences,51.907147,-0.197864
E01023802,Violence and sexual offences,51.703758,-0.409784
E01023812,Violence and sexual offences,51.651389,-0.490905
E01023814,Violence and sexual offences,51.652814,-0.500355
E01023838,Violence and sexual offences,51.621326,-0.51607
E01023840,Violence and sexual offences,51.620325,-0.4107595
E01023842,Violence and sexual offences,51.623029,-0.396674
E01023844,Violence and sexual offences,51.627045,-0.395058
E01023845,Violence and sexual offences,51.641418,-0.401922
E01023849,Violence and sexual offences,51.613585,-0.460962
E01023856,Violence and sexual offences,51.671714,-0.40343
E01023860,Violence and sexual offences,51.663006,-0.389306
E01023862,Violence and sexual offences,51.650036,-0.3851
E01023870,Violence and sexual offences,51.676575,-0.40474600000000005
E01023888,Violence and sexual offences,51.658005,-0.406001
E01023892,Violence and sexual offences,51.689431,-0.401649
E01023901,Violence and sexual offences,51.649292,-0.405205
E01023908,Violence and sexual offences,51.728391,-0.183624
E01023918,Violence and sexual offences,51.803647,-0.205969
E01023924,Violence and sexual offences,51.760652,-0.225845
E01023926,Violence and sexual offences,51.760856,-0.204941
E01023934,Violence and sexual offences,51.745755,-0.237959
E01023935,Violence and sexual offences,51.752669,-0.238501
E01024032,Violence and sexual offences,51.099244,0.680248
E01024136,Violence and sexual offences,51.441004,0.230494
E01024137,Violence and sexual offences,51.437821,0.225289
E01024138,Violence and sexual offences,51.43512,0.245229
E01024145,Violence and sexual offences,51.439951,0.193865
E01024147,Violence and sexual offences,51.447001,0.195311
E01024150,Violence and sexual offences,51.424594,0.173451
E01024152,Violence and sexual offences,51.434615,0.177653
E01024155,Violence and sexual offences,51.456505,0.241528
E01024162,Violence and sexual offences,51.447333,0.238661
E01024164,Violence and sexual offences,51.446403,0.222756
E01024167,Violence and sexual offences,51.4386475,0.216537
E01024168,Violence and sexual offences,51.433825,0.215455
E01024169,Violence and sexual offences,51.438807,0.25459
E01024172,Violence and sexual offences,51.438407,0.272002
E01024173,Violence and sexual offences,51.419481,0.233474
E01024176,Violence and sexual offences,51.440487,0.307829
E01024177,Violence and sexual offences,51.443008,0.300804
E01024180,Violence and sexual offences,51.454861,0.204425
E01024181,Violence and sexual offences,51.44708,0.219306
E01024182,Violence and sexual offences,51.443324,0.214532
E01024185,Violence and sexual offences,51.442831,0.204047
E01024186,Violence and sexual offences,51.450441,0.191705
E01024188,Violence and sexual offences,51.428796,0.195382
E01024189,Violence and sexual offences,51.427,0.206853
E01024282,Violence and sexual offences,51.4377355,0.35616800000000004
E01024301,Violence and sexual offences,51.407902,0.387866
E01024317,Violence and sexual offences,51.432659,0.362209
E01024333,Violence and sexual offences,51.330049,0.54855
E01024352,Violence and sexual offences,51.279914,0.525525
E01024387,Violence and sexual offences,51.261997,0.62209
E01024405,Violence and sexual offences,51.252201,0.524393
E01024410,Violence and sexual offences,51.238325,0.57428
E01024417,Violence and sexual offences,51.28007,0.12518
E01024419,Violence and sexual offences,51.247011,0.129631
E01024421,Violence and sexual offences,51.383342,0.154968
E01024426,Violence and sexual offences,51.208144,0.059216
E01024429,Violence and sexual offences,51.194216,0.062645
E01024435,Violence and sexual offences,51.340864,0.266192
E01024439,Violence and sexual offences,51.340234,0.149313
E01024452,Violence and sexual offences,51.333244,0.176233
E01024480,Violence and sexual offences,51.397593,0.173651
E01024481,Violence and sexual offences,51.406363,0.164793
E01024553,Violence and sexual offences,51.311761,0.891263
E01024588,Violence and sexual offences,51.436624,0.796514
E01024609,Violence and sexual offences,51.44042,0.765417
E01024611,Violence and sexual offences,51.438302,0.768296
E01024675,Violence and sexual offences,51.387689,1.437108
E01024736,Violence and sexual offences,51.286269,0.459814
E01024771,Violence and sexual offences,51.332191,0.442991
E01024783,Violence and sexual offences,51.282093,0.396205
E01024816,Violence and sexual offences,51.170464,0.392287
E01024841,Violence and sexual offences,51.144312,0.286575
E01024848,Violence and sexual offences,51.158529,0.260333
E01025064,Violence and sexual offences,53.791744,-2.411086
E01025067,Violence and sexual offences,53.757958,-2.357655
E01025232,Violence and sexual offences,53.767083,-2.726687
E01025627,Violence and sexual offences,52.599931,-1.177904
E01025779,Violence and sexual offences,52.532391,-1.047534
E01025795,Violence and sexual offences,52.478316,-0.919968
E01025801,Violence and sexual offences,52.479168,-0.923687
E01025810,Violence and sexual offences,52.473414,-1.13882
E01026318,Violence and sexual offences,52.906651,-0.640958
E01026488,Violence and sexual offences,52.571329,0.822437
E01026671,Violence and sexual offences,52.769977,0.433626
E01026719,Violence and sexual offences,52.729908,0.223174
E01026759,Violence and sexual offences,52.814649,1.374513
E01026814,Violence and sexual offences,52.616163,1.254201
E01027005,Violence and sexual offences,52.39475,-0.990083
E01027226,Violence and sexual offences,52.244076,-0.881255
E01027240,Violence and sexual offences,52.250741,-0.918296
E01027256,Violence and sexual offences,52.24903,-0.848509
E01027344,Violence and sexual offences,52.308208,-0.700442
E01027606,Violence and sexual offences,54.332961,-1.440982
E01027928,Violence and sexual offences,53.037426,-1.208817
E01028023,Violence and sexual offences,53.40907,-0.899971
E01028147,Violence and sexual offences,53.011757,-1.164811
E01028351,Violence and sexual offences,53.037992,-0.930601
E01028522,Violence and sexual offences,51.749195,-1.257026
E01028584,Violence and sexual offences,51.767006,-1.265487
E01028731,Violence and sexual offences,51.625748,-1.324788
E01028739,Violence and sexual offences,51.67111,-1.340715
E01029143,Violence and sexual offences,51.090076,-3.010602
E01029158,Violence and sexual offences,51.099893,-2.42798
E01029246,Violence and sexual offences,50.946437,-2.64904
E01029634,Violence and sexual offences,52.627073,-2.06267
E01030062,Violence and sexual offences,52.150146,1.055093
E01030091,Violence and sexual offences,52.244929,0.711024
E01030093,Violence and sexual offences,52.243028,0.720562
E01030115,Violence and sexual offences,52.079717,0.424396
E01030244,Violence and sexual offences,52.343583,1.502416
E01030270,Violence and sexual offences,52.476145,1.714676
E01030297,Violence and sexual offences,51.364392,-0.352443
E01030298,Violence and sexual offences,51.363233,-0.335376
E01030300,Violence and sexual offences,51.329823,-0.412261
E01030301,Violence and sexual offences,51.333712,-0.403958
E01030313,Violence and sexual offences,51.37213,-0.404131
E01030322,Violence and sexual offences,51.391136,-0.321119
E01030323,Violence and sexual offences,51.386679,-0.315411
E01030325,Violence and sexual offences,51.378202,-0.311886
E01030330,Violence and sexual offences,51.405981,-0.37262300000000004
E01030333,Violence and sexual offences,51.407817,-0.352896
E01030335,Violence and sexual offences,51.400205,-0.361766
E01030345,Violence and sexual offences,51.324166,-0.361233
E01030346,Violence and sexual offences,51.34755,-0.462983
E01030350,Violence and sexual offences,51.386993,-0.325417
E01030351,Violence and sexual offences,51.396425,-0.33479
E01030378,Violence and sexual offences,51.368637,-0.24654
E01030380,Violence and sexual offences,51.311933,-0.244958
E01030384,Violence and sexual offences,51.344245,-0.272901
E01030389,Violence and sexual offences,51.379682,-0.247914
E01030390,Violence and sexual offences,51.354234,-0.250365
E01030393,Violence and sexual offences,51.370015,-0.269101
E01030401,Violence and sexual offences,51.36041,-0.287452
E01030402,Violence and sexual offences,51.340591,-0.2880275
E01030408,Violence and sexual offences,51.366208,-0.241117
E01030428,Violence and sexual offences,51.272456,-0.72117
E01030450,Violence and sexual offences,51.243379,-0.575113
E01030455,Violence and sexual offences,51.236281,-0.566036
E01030457,Violence and sexual offences,51.239832,-0.570366
E01030563,Violence and sexual offences,51.338888,-0.18973
E01030564,Violence and sexual offences,51.3250515,-0.200121
E01030566,Violence and sexual offences,51.318948,-0.168673
E01030567,Violence and sexual offences,51.306618,-0.157141
E01030569,Violence and sexual offences,51.292868,-0.140681
E01030599,Violence and sexual offences,51.262039,-0.142255
E01030605,Violence and sexual offences,51.3212,-0.228545
E01030617,Violence and sexual offences,51.242714,-0.169683
E01030637,Violence and sexual offences,51.296635,-0.237681
E01030641,Violence and sexual offences,51.307714,-0.240068
E01030703,Violence and sexual offences,51.436962,-0.452158
